# data cut and pasted from https://www.investing.com/equities/bitcoin-investment-trust-historical-data
# date open high low vol change
Jul 11, 2016	120.50	121.10	121.10	118.10	11.46K	0.75%
Jul 08, 2016	119.60	122.50	123.00	118.50	13.47K	5.37%
Jul 07, 2016	113.50	117.20	117.20	110.00	8.25K	-2.99%
Jul 06, 2016	117.00	114.00	119.00	113.00	7.66K	2.63%
Jul 05, 2016	114.00	116.15	119.00	110.00	7.80K	-2.85%
Jul 01, 2016	117.34	119.00	119.75	116.70	5.93K	-1.85%
Jun 30, 2016	119.55	122.01	125.00	118.15	13.72K	2.18%
Jun 29, 2016	117.00	117.30	119.81	114.25	12.75K	-1.64%
Jun 28, 2016	118.95	124.00	124.00	113.50	7.92K	-1.69%
Jun 27, 2016	121.00	125.00	125.00	113.00	9.28K	-1.63%
Jun 24, 2016	123.00	117.00	130.00	115.00	24.60K	16.04%
Jun 23, 2016	106.00	99.00	111.50	85.00	44.22K	4.95%
Jun 22, 2016	101.00	110.00	110.00	99.55	14.00K	-3.35%
Jun 21, 2016	104.50	111.55	112.50	100.01	41.95K	-12.92%
Jun 20, 2016	120.00	134.25	135.00	118.00	47.01K	-11.11%
Jun 17, 2016	135.00	130.00	144.00	128.00	40.65K	4.65%
Jun 16, 2016	129.00	125.00	132.00	124.00	43.49K	12.17%
Jun 15, 2016	115.00	111.00	116.49	111.00	11.68K	2.18%
Jun 14, 2016	112.55	119.90	119.90	107.00	15.75K	-2.13%
Jun 13, 2016	115.00	107.50	129.00	107.50	39.14K	23.76%
Jun 10, 2016	92.92	100.00	100.00	90.15	11.84K	-5.18%
Jun 09, 2016	98.00	98.00	98.00	94.00	8.15K	-2.00%
Jun 08, 2016	100.00	94.50	100.00	94.50	10.78K	6.38%
Jun 07, 2016	94.00	96.50	102.00	86.48	14.51K	0.53%
Jun 06, 2016	93.50	91.50	96.50	88.91	13.37K	5.71%
Jun 03, 2016	88.45	77.90	89.90	77.90	21.38K	13.40%
Jun 02, 2016	78.00	77.90	78.00	77.00	5.17K	0.13%
Jun 01, 2016	77.90	79.50	82.00	76.25	16.58K	-0.26%
May 31, 2016	78.10	75.00	81.70	74.60	17.56K	8.47%
May 27, 2016	72.00	71.90	73.70	69.80	12.37K	2.81%
May 26, 2016	70.03	69.00	70.90	69.00	2.39K	1.49%
May 25, 2016	69.00	70.51	70.75	69.00	3.50K	-1.43%
May 24, 2016	70.00	67.00	70.00	66.50	3.58K	6.06%
May 23, 2016	66.00	64.00	66.25	64.00	3.31K	1.69%
May 20, 2016	64.90	63.99	64.90	61.00	3.88K	4.68%
May 19, 2016	62.00	64.10	64.10	60.00	9.33K	-3.88%
May 18, 2016	64.50	69.00	69.50	62.20	10.94K	-6.52%
May 17, 2016	69.00	65.26	71.49	65.26	6.93K	6.15%
May 16, 2016	65.00	71.50	71.50	65.00	12.09K	-9.78%
May 13, 2016	72.05	72.55	73.50	72.00	7.96K	-0.63%
May 12, 2016	72.51	73.48	73.50	72.50	4.39K	-1.33%
May 11, 2016	73.49	73.50	74.00	73.49	1.58K	-0.01%
May 10, 2016	73.50	76.49	76.70	73.50	4.03K	-3.01%
May 09, 2016	75.78	74.90	75.80	74.55	12.22K	1.17%
May 06, 2016	74.90	73.75	75.00	73.00	5.32K	1.56%
May 05, 2016	73.75	75.00	75.75	73.75	3.97K	-1.67%
May 04, 2016	75.00	74.50	76.29	72.10	3.00K	0.33%
May 03, 2016	74.75	74.00	77.90	74.00	9.56K	-0.01%
May 02, 2016	74.76	71.70	76.95	70.69	16.06K	4.27%
Apr 29, 2016	71.70	71.99	74.50	68.55	5.19K	3.02%
Apr 28, 2016	69.60	71.00	72.00	68.55	10.12K	-3.33%
Apr 27, 2016	72.00	72.00	78.90	68.10	18.26K	-2.17%
Apr 26, 2016	73.60	77.00	79.50	73.60	16.25K	-0.55%
Apr 25, 2016	74.01	73.00	78.50	71.00	10.04K	4.39%
Apr 22, 2016	70.90	68.00	71.49	67.85	10.19K	7.90%
Apr 21, 2016	65.71	63.00	69.50	62.95	10.62K	5.14%
Apr 20, 2016	62.50	59.90	63.50	59.85	9.95K	5.04%
Apr 19, 2016	59.50	59.39	59.90	59.15	3.82K	0.17%
Apr 18, 2016	59.40	59.50	59.50	58.00	4.56K	1.37%
Apr 15, 2016	58.60	56.70	59.50	56.70	9.33K	4.55%
Apr 14, 2016	56.05	55.55	58.00	55.55	1.68K	1.30%
Apr 13, 2016	55.33	56.22	56.22	55.33	4.03K	-2.91%
Apr 12, 2016	56.99	57.00	57.56	56.99	5.79K	1.77%
Apr 11, 2016	56.00	59.50	59.50	56.00	4.00K	-3.95%
Apr 08, 2016	58.30	55.26	58.30	55.26	3.61K	5.48%
Apr 07, 2016	55.27	57.00	57.00	55.27	4.94K	-3.69%
Apr 06, 2016	57.39	57.85	57.85	57.10	2.12K	-0.80%
Apr 05, 2016	57.85	58.00	58.00	57.00	3.83K	1.51%
Apr 04, 2016	56.99	54.75	56.99	54.50	2.13K	4.09%
Apr 01, 2016	54.75	54.40	55.00	54.14	3.32K	0.64%
Mar 31, 2016	54.40	54.20	54.50	54.20	2.41K	-0.18%
Mar 30, 2016	54.50	54.95	54.95	54.40	2.56K	-0.18%
Mar 29, 2016	54.60	54.60	54.95	54.60	1.90K	0.37%
Mar 28, 2016	54.40	53.25	54.80	53.25	2.30K	2.64%
Mar 24, 2016	53.00	53.90	53.95	52.60	1.81K	-1.85%
Mar 23, 2016	54.00	53.99	54.00	53.50	2.00K	0.00%
Mar 22, 2016	54.00	53.60	54.00	53.20	2.91K	1.50%
Mar 21, 2016	53.20	53.00	54.00	53.00	2.49K	0.38%
Mar 18, 2016	53.00	52.50	54.00	52.50	1.90K	-1.94%
Mar 17, 2016	54.05	54.00	54.05	52.50	1.58K	0.09%
Mar 16, 2016	54.00	53.50	54.00	53.25	0.85K	1.41%
Mar 15, 2016	53.25	53.01	54.50	53.01	2.26K	2.31%
Mar 14, 2016	52.05	54.95	54.95	52.05	2.66K	-5.36%
Mar 11, 2016	55.00	54.90	55.00	54.54	6.93K	-1.70%
Mar 10, 2016	55.95	55.75	55.95	55.10	1.54K	3.61%
Mar 09, 2016	54.00	54.90	54.90	54.00	1.30K	0.00%
Mar 08, 2016	54.00	53.85	56.00	53.75	2.60K	0.84%
Mar 07, 2016	53.55	53.80	54.00	52.20	5.87K	2.98%
Mar 04, 2016	52.00	53.00	53.50	52.00	7.00K	-3.17%
Mar 03, 2016	53.70	53.50	54.90	50.25	11.13K	-6.61%
Mar 02, 2016	57.50	56.25	57.50	56.25	3.04K	1.23%
Mar 01, 2016	56.80	57.00	58.00	55.27	6.96K	1.43%
Feb 29, 2016	56.00	56.55	57.50	56.00	2.74K	0.00%
Feb 26, 2016	56.00	55.00	56.00	53.60	2.02K	1.82%
Feb 25, 2016	55.00	53.10	55.00	53.10	1.29K	1.48%
Feb 24, 2016	54.20	53.01	54.20	52.01	3.41K	3.28%
Feb 23, 2016	52.48	56.02	56.02	51.00	4.68K	-4.67%
Feb 22, 2016	55.05	55.01	57.00	55.01	7.39K	4.60%
Feb 19, 2016	52.63	52.90	52.90	51.00	4.91K	-2.54%
Feb 18, 2016	54.00	59.00	59.00	51.55	6.12K	3.85%
Feb 17, 2016	52.00	50.00	53.00	48.00	11.32K	6.34%
Feb 16, 2016	48.90	44.00	49.00	44.00	13.35K	13.72%
Feb 12, 2016	43.00	42.15	43.90	42.15	1.46K	0.23%
Feb 11, 2016	42.90	43.95	43.95	41.51	4.65K	-2.39%
Feb 10, 2016	43.95	43.00	43.95	43.00	4.30K	4.89%
Feb 09, 2016	41.90	41.90	41.90	41.90	0.28K	1.45%
Feb 08, 2016	41.30	46.25	46.25	41.00	3.03K	-2.27%
Feb 05, 2016	42.26	44.00	44.00	42.26	3.30K	-3.85%
Feb 04, 2016	43.95	41.11	45.00	41.11	6.08K	7.20%
Feb 03, 2016	41.00	42.50	42.50	40.00	7.69K	-2.75%
Feb 02, 2016	42.16	43.00	43.50	42.15	2.15K	-1.93%
Feb 01, 2016	42.99	42.75	43.59	42.50	1.82K	-0.02%
Jan 29, 2016	43.00	42.60	43.50	42.25	2.88K	-2.05%
Jan 28, 2016	43.90	45.06	45.06	42.25	6.71K	-2.98%
Jan 27, 2016	45.25	46.50	46.50	45.00	3.05K	-2.69%
Jan 26, 2016	46.50	47.00	48.75	46.00	4.27K	-4.12%
Jan 22, 2016	48.50	51.25	51.25	46.00	10.60K	-5.83%
Jan 21, 2016	51.50	52.50	53.75	51.01	9.56K	4.89%
Jan 20, 2016	49.10	43.80	49.86	43.80	20.22K	17.02%
Jan 19, 2016	41.96	46.75	47.00	38.99	16.73K	-9.76%
Jan 15, 2016	46.50	51.50	51.50	42.51	42.87K	-21.04%
Jan 14, 2016	58.89	55.95	58.89	55.81	8.50K	5.54%
Jan 13, 2016	55.80	56.50	59.00	55.20	10.29K	-0.91%
Jan 12, 2016	56.31	64.90	64.90	56.01	10.86K	-10.97%
Jan 11, 2016	63.25	64.99	65.00	63.00	7.36K	-2.68%
Jan 08, 2016	64.99	64.90	65.00	63.00	5.85K	0.37%
Jan 07, 2016	64.75	65.00	65.93	62.00	21.13K	-0.38%
Jan 06, 2016	65.00	64.95	65.00	64.55	10.54K	0.39%
Jan 05, 2016	64.75	64.99	64.99	64.10	5.78K	1.17%
Jan 04, 2016	64.00	63.00	64.99	63.00	15.09K	1.59%
Dec 31, 2015	63.00	62.90	63.00	62.00	12.60K	0.00%
Dec 30, 2015	63.00	62.25	63.00	61.75	7.53K	2.02%
Dec 29, 2015	61.75	60.98	62.55	60.79	5.57K	4.66%
Dec 28, 2015	59.00	59.50	61.70	59.00	10.00K	-6.17%
Dec 24, 2015	62.88	62.90	62.90	62.70	5.50K	4.80%
Dec 23, 2015	60.00	61.00	62.75	59.11	10.78K	1.01%
Dec 22, 2015	59.40	60.00	60.00	59.00	4.48K	-0.92%
Dec 21, 2015	59.95	60.99	61.50	59.00	7.60K	-3.31%
Dec 18, 2015	62.00	62.50	62.90	61.05	11.26K	0.00%
Dec 17, 2015	62.00	63.90	63.90	61.50	7.48K	-1.84%
Dec 16, 2015	63.16	67.50	69.00	63.00	10.80K	-2.83%
Dec 15, 2015	65.00	65.00	65.00	63.01	17.29K	5.69%
Dec 14, 2015	61.50	63.00	64.00	56.00	11.95K	-2.38%
Dec 11, 2015	63.00	64.00	67.00	60.15	63.44K	8.62%
Dec 10, 2015	58.00	64.50	64.50	54.25	4.52K	4.98%
Dec 09, 2015	55.25	55.00	72.50	51.95	36.27K	-0.09%
Dec 08, 2015	55.30	55.99	55.99	53.25	10.26K	4.73%
Dec 07, 2015	52.80	49.00	55.98	49.00	19.99K	14.78%
Dec 04, 2015	46.00	46.00	46.50	45.60	0.96K	2.00%
Dec 03, 2015	45.10	45.00	47.10	45.00	2.35K	-3.01%
Dec 02, 2015	46.50	47.25	47.25	44.25	4.39K	-1.59%
Dec 01, 2015	47.25	46.00	49.00	45.00	5.90K	5.00%
Nov 30, 2015	45.00	50.00	54.00	44.90	10.77K	-4.26%
Nov 27, 2015	47.00	45.00	51.50	42.50	12.50K	11.96%
Nov 25, 2015	41.98	39.35	42.00	39.35	1.29K	8.90%
Nov 24, 2015	38.55	44.00	44.99	38.51	4.66K	-5.98%
Nov 23, 2015	41.00	41.15	42.11	40.60	1.41K	-3.53%
Nov 20, 2015	42.50	44.50	44.50	42.00	5.79K	-5.56%
Nov 19, 2015	45.00	43.75	45.50	43.50	5.67K	2.86%
Nov 18, 2015	43.75	43.75	43.75	43.25	0.86K	4.17%
Nov 17, 2015	42.00	44.75	45.00	42.00	6.10K	-6.15%
Nov 16, 2015	44.75	45.25	45.25	43.75	4.89K	-2.51%
Nov 13, 2015	45.90	45.90	45.90	43.00	5.26K	2.00%
Nov 12, 2015	45.00	39.50	45.67	39.50	8.76K	15.09%
Nov 11, 2015	39.10	39.99	40.00	37.64	12.79K	-6.90%
Nov 10, 2015	42.00	42.00	42.50	39.17	8.96K	0.00%
Nov 09, 2015	42.00	42.50	44.50	42.00	16.41K	-8.20%
Nov 06, 2015	45.75	47.99	47.99	44.00	17.81K	-10.29%
Nov 05, 2015	51.00	50.25	52.35	45.85	37.39K	-5.56%
Nov 04, 2015	54.00	48.50	57.00	48.50	48.82K	28.57%
Nov 03, 2015	42.00	45.00	49.00	40.00	71.70K	7.69%
Nov 02, 2015	39.00	34.26	39.00	34.26	24.01K	15.04%
Oct 30, 2015	33.90	33.00	33.90	32.36	36.70K	5.94%
Oct 29, 2015	32.00	29.00	32.00	29.00	24.69K	10.92%
Oct 28, 2015	28.85	29.00	29.00	28.50	10.72K	2.49%
Oct 27, 2015	28.15	28.00	28.50	27.00	9.55K	-0.60%
Oct 26, 2015	28.32	28.00	28.95	26.68	12.74K	1.14%
Oct 23, 2015	28.00	28.00	28.00	28.00	0.41K	2.75%
Oct 22, 2015	27.25	28.00	28.00	27.25	2.79K	0.00%
Oct 21, 2015	27.25	28.00	28.00	27.00	9.73K	-2.68%
Oct 20, 2015	28.00	28.00	28.00	27.55	2.89K	2.00%
Oct 19, 2015	27.45	28.90	29.00	27.45	4.07K	-5.31%
Oct 16, 2015	28.99	26.70	28.99	26.70	10.89K	8.17%
Oct 15, 2015	26.80	26.90	27.00	26.80	1.14K	1.13%
Oct 14, 2015	26.50	26.73	27.00	26.50	1.44K	-1.85%
Oct 13, 2015	27.00	27.01	27.02	27.00	1.52K	0.00%
Oct 09, 2015	27.00	27.00	27.00	27.00	0.29K	0.00%
Oct 08, 2015	27.00	27.00	27.25	26.75	1.97K	-3.61%
Oct 07, 2015	28.01	28.00	28.01	28.00	0.58K	0.04%
Oct 06, 2015	28.00	28.50	28.50	26.01	7.57K	-1.75%
Oct 05, 2015	28.50	28.00	28.50	28.00	0.61K	4.01%
Oct 02, 2015	27.40	27.70	28.00	27.40	0.88K	-1.12%
Oct 01, 2015	27.71	27.75	27.75	27.50	1.25K	-1.07%
Sep 30, 2015	28.01	29.99	29.99	28.01	1.84K	-4.24%
Sep 29, 2015	29.25	29.99	29.99	29.25	2.91K	0.86%
Sep 28, 2015	29.00	28.50	30.00	28.50	2.87K	3.57%
Sep 25, 2015	28.00	28.00	28.00	28.00	0.12K	-1.75%
Sep 24, 2015	28.50	28.50	28.50	28.50	1.16K	-1.72%
Sep 23, 2015	29.00	29.40	29.40	28.75	1.72K	-1.69%
Sep 22, 2015	29.50	29.50	29.50	29.50	0.24K	1.72%
Sep 21, 2015	29.00	29.50	29.50	29.00	0.85K	-1.69%
Sep 18, 2015	29.50	29.40	29.50	29.40	1.49K	3.51%
Sep 17, 2015	28.50	28.80	28.80	27.20	1.31K	-1.72%
Sep 16, 2015	29.00	29.00	29.00	29.00	0.52K	-3.30%
Sep 15, 2015	29.99	29.99	29.99	29.99	0.30K	1.66%
Sep 14, 2015	29.50	29.50	29.50	29.50	0.17K	-1.67%
Sep 11, 2015	30.00	29.90	30.00	29.90	3.43K	0.33%
Sep 10, 2015	29.90	29.90	29.90	29.90	0.59K	1.36%
Sep 09, 2015	29.50	29.50	29.50	29.50	0.75K	-1.34%
Sep 08, 2015	29.90	29.00	30.00	29.00	11.04K	3.28%
Sep 04, 2015	28.95	28.75	28.95	28.75	0.53K	0.70%
Sep 03, 2015	28.75	28.00	28.95	28.00	1.82K	4.55%
Sep 02, 2015	27.50	26.00	27.50	26.00	0.62K	5.77%
Sep 01, 2015	26.00	26.25	27.00	26.00	1.94K	0.00%
Aug 31, 2015	26.00	26.00	26.00	26.00	1.66K	4.04%
Aug 28, 2015	24.99	23.75	25.00	23.75	1.90K	5.27%
Aug 27, 2015	23.74	23.75	23.75	23.55	1.59K	2.68%
Aug 26, 2015	23.12	24.00	24.50	23.12	1.14K	-3.67%
Aug 25, 2015	24.00	25.00	25.50	24.00	2.03K	0.00%
Aug 24, 2015	24.00	27.00	27.00	21.22	3.51K	-11.11%
Aug 21, 2015	27.00	29.00	29.00	25.30	2.98K	-6.90%
Aug 20, 2015	29.00	29.70	29.70	29.00	2.62K	-1.36%
Aug 19, 2015	29.40	29.00	29.70	29.00	5.87K	0.00%
Aug 18, 2015	29.40	29.50	29.50	29.35	1.63K	-0.34%
Aug 17, 2015	29.50	29.86	30.00	29.50	0.88K	-1.67%
Aug 14, 2015	30.00	30.00	30.40	30.00	1.04K	-1.32%
Aug 13, 2015	30.40	30.45	30.50	30.05	1.14K	3.02%
Aug 12, 2015	29.51	30.49	30.49	29.51	0.98K	-3.09%
Aug 11, 2015	30.45	29.27	30.49	29.27	0.79K	1.81%
Aug 10, 2015	29.91	29.91	29.91	29.91	0.10K	0.00%
Aug 07, 2015	29.91	30.40	30.40	29.41	1.28K	-1.29%
Aug 06, 2015	30.30	30.30	30.30	30.30	1.26K	3.03%
Aug 05, 2015	29.41	30.00	30.00	29.41	0.89K	-1.97%
Aug 04, 2015	30.00	30.10	30.10	30.00	0.61K	-0.33%
Aug 03, 2015	30.10	30.50	30.50	30.10	1.29K	-0.17%
Jul 31, 2015	30.15	30.15	30.15	30.15	0.20K	-1.15%
Jul 30, 2015	30.50	30.50	30.50	30.50	0.31K	0.16%
Jul 29, 2015	30.45	30.55	30.60	30.40	6.83K	-0.33%
Jul 28, 2015	30.55	30.55	30.55	30.47	3.87K	0.16%
Jul 27, 2015	30.50	30.60	30.60	30.50	5.07K	-0.16%
Jul 24, 2015	30.55	30.60	30.60	30.20	1.44K	0.16%
Jul 23, 2015	30.50	30.60	30.60	30.50	0.99K	0.00%
Jul 22, 2015	30.50	30.40	30.50	30.16	3.55K	0.33%
Jul 21, 2015	30.40	30.60	30.60	30.40	6.25K	0.96%
Jul 20, 2015	30.11	30.10	30.30	30.10	3.33K	-1.12%
Jul 17, 2015	30.45	30.50	30.50	30.45	3.14K	-0.16%
Jul 16, 2015	30.50	30.48	30.50	29.41	5.27K	0.00%
Jul 15, 2015	30.50	30.51	30.60	30.48	14.39K	0.00%
Jul 14, 2015	30.50	30.60	30.60	30.45	9.47K	0.56%
Jul 13, 2015	30.33	30.60	30.60	30.33	5.74K	-0.88%
Jul 10, 2015	30.60	30.60	30.75	30.51	27.26K	0.49%
Jul 09, 2015	30.45	30.60	32.00	30.45	6.07K	-0.49%
Jul 08, 2015	30.60	30.60	30.60	30.50	7.37K	0.33%
Jul 07, 2015	30.50	30.60	30.60	29.41	6.22K	0.00%
Jul 06, 2015	30.50	30.60	30.60	30.10	4.84K	0.49%
Jul 02, 2015	30.35	30.35	30.40	30.35	2.26K	0.00%
Jul 01, 2015	30.35	30.01	30.50	29.31	3.47K	0.76%
Jun 30, 2015	30.12	29.50	30.50	29.40	2.40K	3.54%
Jun 29, 2015	29.09	29.95	29.95	29.00	22.70K	0.31%
Jun 26, 2015	29.00	29.00	29.00	29.00	3.02K	1.75%
Jun 25, 2015	28.50	28.50	28.50	28.50	0.17K	0.00%
Jun 24, 2015	28.50	28.99	28.99	28.32	1.97K	1.79%
Jun 23, 2015	28.00	28.60	28.60	28.00	2.38K	-1.93%
Jun 22, 2015	28.55	28.90	28.90	28.55	2.33K	-0.24%
Jun 19, 2015	28.62	29.00	29.00	28.60	1.77K	-1.31%
Jun 18, 2015	29.00	29.15	29.15	28.85	1.71K	0.00%
Jun 17, 2015	29.00	29.10	30.00	29.00	21.12K	0.00%
Jun 16, 2015	29.00	29.05	29.10	28.50	4.75K	0.00%
Jun 15, 2015	29.00	29.10	29.10	28.95	1.16K	0.21%
Jun 12, 2015	28.94	29.01	29.01	28.91	1.84K	-0.72%
Jun 11, 2015	29.15	29.25	29.25	29.01	1.33K	-0.34%
Jun 10, 2015	29.25	29.10	29.50	29.10	0.80K	0.86%
Jun 09, 2015	29.00	29.15	29.15	28.50	0.74K	-0.85%
Jun 08, 2015	29.25	29.50	29.50	29.00	1.87K	0.17%
Jun 05, 2015	29.20	29.25	29.25	29.20	0.88K	0.00%
Jun 04, 2015	29.20	29.25	29.25	29.20	1.93K	0.69%
Jun 03, 2015	29.00	30.00	30.00	29.00	0.41K	-0.51%
Jun 02, 2015	29.15	30.65	30.65	28.52	1.41K	-4.89%
Jun 01, 2015	30.65	33.00	33.00	30.65	1.05K	-7.12%
May 29, 2015	33.00	31.95	33.00	31.95	0.46K	0.00%
May 28, 2015	33.00	30.55	33.00	30.50	1.14K	8.02%
May 27, 2015	30.55	31.51	31.51	30.55	0.40K	-4.53%
May 26, 2015	32.00	31.92	32.00	31.92	1.15K	0.31%
May 22, 2015	31.90	32.00	33.10	31.90	4.97K	-0.31%
May 21, 2015	32.00	31.00	32.00	30.50	2.88K	1.59%
May 20, 2015	31.50	29.50	32.25	29.25	4.86K	8.62%
May 19, 2015	29.00	28.00	29.50	27.90	4.31K	6.81%
May 18, 2015	27.15	38.00	38.00	27.15	4.95K	-28.55%
May 15, 2015	38.00	45.00	45.00	38.00	2.32K	-15.56%
May 14, 2015	45.00	49.00	49.00	44.00	19.89K	-8.16%
May 13, 2015	49.00	49.00	49.00	49.00	0.33K	-1.90%
May 12, 2015	49.95	50.01	50.01	49.00	2.29K	-0.10%
May 11, 2015	50.00	57.95	57.95	50.00	2.76K	2.04%
May 08, 2015	49.00	50.00	59.00	49.00	14.81K	22.50%
May 07, 2015	40.00	65.00	66.00	40.00	2.84K	-27.27%
May 05, 2015	55.00	55.00	94.86	55.00	0.44K	30.95%
